"","rowname","variable","value","valid_n","aggregation_type","xi","yi","group","disa","count","key","code","rank","variable_label","rowname_label","yi_lab","xi_lab"
"287","badakhshan_idps","reduce_expenses",33.3,6,"percentage","material_coping","strata","badakhshan_idps"," ",2,"material_coping/badakhshan_idps","1",3,"Reduction of non-food expenses (education, health, etc)",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"288","herat_natural_disaster_affected","reduce_food",0,2,"percentage","material_coping","strata","herat_natural_disaster_affected"," ",0,"material_coping/herat_natural_disaster_affected","2",4,"Reduction of food consumption",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"289","herat_natural_disaster_affected","reduce_expenses",0,2,"percentage","material_coping","strata","herat_natural_disaster_affected"," ",0,"material_coping/herat_natural_disaster_affected","2",5,"Reduction of non-food expenses (education, health, etc)",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"290","herat_natural_disaster_affected","loans",50,2,"percentage","material_coping","strata","herat_natural_disaster_affected"," ",1,"material_coping/herat_natural_disaster_affected","2",1,"Borrow money / take on debt",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"291","herat_natural_disaster_affected","borrow_materials",0,2,"percentage","material_coping","strata","herat_natural_disaster_affected"," ",0,"material_coping/herat_natural_disaster_affected","2",6,"Borrow or share materials",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"292","herat_natural_disaster_affected","sell_household",50,2,"percentage","material_coping","strata","herat_natural_disaster_affected"," ",1,"material_coping/herat_natural_disaster_affected","2",2,"Sale of households goods",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"293","herat_natural_disaster_affected","adult_labour",0,2,"percentage","material_coping","strata","herat_natural_disaster_affected"," ",0,"material_coping/herat_natural_disaster_affected","2",7,"Adults work extra shifts/jobs or begging",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"294","herat_natural_disaster_affected","child_labour",0,2,"percentage","material_coping","strata","herat_natural_disaster_affected"," ",0,"material_coping/herat_natural_disaster_affected","2",8,"Children work or beg",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"295","herat_natural_disaster_affected","divert_money",0,2,"percentage","material_coping","strata","herat_natural_disaster_affected"," ",0,"material_coping/herat_natural_disaster_affected","2",9,"Use money otherwise used for other purchases,",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"296","herat_natural_disaster_affected","sell_land",50,2,"percentage","material_coping","strata","herat_natural_disaster_affected"," ",1,"material_coping/herat_natural_disaster_affected","2",3,"Sale of shelter/land",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"297","herat_natural_disaster_affected","sell_assets",0,2,"percentage","material_coping","strata","herat_natural_disaster_affected"," ",0,"material_coping/herat_natural_disaster_affected","2",10,"Sell assets otherwise used for other purposes,",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"298","jawzjan_host","reduce_food",0,4,"percentage","material_coping","strata","jawzjan_host"," ",0,"material_coping/jawzjan_host","3",4,"Reduction of food consumption",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"299","jawzjan_host","adult_labour",0,4,"percentage","material_coping","strata","jawzjan_host"," ",0,"material_coping/jawzjan_host","3",5,"Adults work extra shifts/jobs or begging",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"300","jawzjan_host","child_labour",0,4,"percentage","material_coping","strata","jawzjan_host"," ",0,"material_coping/jawzjan_host","3",6,"Children work or beg",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"301","jawzjan_host","loans",50,4,"percentage","material_coping","strata","jawzjan_host"," ",2,"material_coping/jawzjan_host","3",1,"Borrow money / take on debt",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"302","jawzjan_host","sell_assets",0,4,"percentage","material_coping","strata","jawzjan_host"," ",0,"material_coping/jawzjan_host","3",7,"Sell assets otherwise used for other purposes,",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"303","jawzjan_host","reduce_expenses",0,4,"percentage","material_coping","strata","jawzjan_host"," ",0,"material_coping/jawzjan_host","3",8,"Reduction of non-food expenses (education, health, etc)",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"304","jawzjan_host","borrow_materials",25,4,"percentage","material_coping","strata","jawzjan_host"," ",1,"material_coping/jawzjan_host","3",3,"Borrow or share materials",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"305","jawzjan_host","sell_household",50,4,"percentage","material_coping","strata","jawzjan_host"," ",2,"material_coping/jawzjan_host","3",2,"Sale of households goods",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"306","jawzjan_host","sell_land",0,4,"percentage","material_coping","strata","jawzjan_host"," ",0,"material_coping/jawzjan_host","3",9,"Sale of shelter/land",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"307","jawzjan_host","divert_money",0,4,"percentage","material_coping","strata","jawzjan_host"," ",0,"material_coping/jawzjan_host","3",10,"Use money otherwise used for other purchases,",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"308","jawzjan_idps","reduce_expenses",0,12,"percentage","material_coping","strata","jawzjan_idps"," ",0,"material_coping/jawzjan_idps","4",9,"Reduction of non-food expenses (education, health, etc)",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"309","jawzjan_idps","adult_labour",0,12,"percentage","material_coping","strata","jawzjan_idps"," ",0,"material_coping/jawzjan_idps","4",10,"Adults work extra shifts/jobs or begging",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"310","jawzjan_idps","reduce_food",25,12,"percentage","material_coping","strata","jawzjan_idps"," ",3,"material_coping/jawzjan_idps","4",3,"Reduction of food consumption",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"311","jawzjan_idps","sell_household",41.7,12,"percentage","material_coping","strata","jawzjan_idps"," ",5,"material_coping/jawzjan_idps","4",1,"Sale of households goods",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"312","jawzjan_idps","sell_land",16.7,12,"percentage","material_coping","strata","jawzjan_idps"," ",2,"material_coping/jawzjan_idps","4",5,"Sale of shelter/land",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"313","jawzjan_idps","child_labour",8.3,12,"percentage","material_coping","strata","jawzjan_idps"," ",1,"material_coping/jawzjan_idps","4",8,"Children work or beg",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"314","jawzjan_idps","loans",41.7,12,"percentage","material_coping","strata","jawzjan_idps"," ",5,"material_coping/jawzjan_idps","4",2,"Borrow money / take on debt",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"315","jawzjan_idps","borrow_materials",16.7,12,"percentage","material_coping","strata","jawzjan_idps"," ",2,"material_coping/jawzjan_idps","4",6,"Borrow or share materials",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"316","jawzjan_idps","sell_assets",25,12,"percentage","material_coping","strata","jawzjan_idps"," ",3,"material_coping/jawzjan_idps","4",4,"Sell assets otherwise used for other purposes,",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"317","jawzjan_idps","divert_money",16.7,12,"percentage","material_coping","strata","jawzjan_idps"," ",2,"material_coping/jawzjan_idps","4",7,"Use money otherwise used for other purchases,",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"318","kandahar_host","sell_assets",50,2,"percentage","material_coping","strata","kandahar_host"," ",1,"material_coping/kandahar_host","5",1,"Sell assets otherwise used for other purposes,",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"319","kandahar_host","reduce_expenses",50,2,"percentage","material_coping","strata","kandahar_host"," ",1,"material_coping/kandahar_host","5",2,"Reduction of non-food expenses (education, health, etc)",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"320","kandahar_host","loans",50,2,"percentage","material_coping","strata","kandahar_host"," ",1,"material_coping/kandahar_host","5",3,"Borrow money / take on debt",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"321","kandahar_host","sell_household",0,2,"percentage","material_coping","strata","kandahar_host"," ",0,"material_coping/kandahar_host","5",6,"Sale of households goods",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"322","kandahar_host","adult_labour",0,2,"percentage","material_coping","strata","kandahar_host"," ",0,"material_coping/kandahar_host","5",7,"Adults work extra shifts/jobs or begging",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"323","kandahar_host","reduce_food",50,2,"percentage","material_coping","strata","kandahar_host"," ",1,"material_coping/kandahar_host","5",4,"Reduction of food consumption",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"324","kandahar_host","borrow_materials",0,2,"percentage","material_coping","strata","kandahar_host"," ",0,"material_coping/kandahar_host","5",8,"Borrow or share materials",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"325","kandahar_host","divert_money",50,2,"percentage","material_coping","strata","kandahar_host"," ",1,"material_coping/kandahar_host","5",5,"Use money otherwise used for other purchases,",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"326","kandahar_host","sell_land",0,2,"percentage","material_coping","strata","kandahar_host"," ",0,"material_coping/kandahar_host","5",9,"Sale of shelter/land",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"327","kandahar_host","child_labour",0,2,"percentage","material_coping","strata","kandahar_host"," ",0,"material_coping/kandahar_host","5",10,"Children work or beg",NA,"strata","What did you do when you could not get the shelter or household items you needed?"
"328","badakhshan_host","full_damage",12.1,33,"percentage","shelter_coping","strata","badakhshan_host"," ",4,"shelter_coping/badakhshan_host","1",3,"Lived in fully damaged shelter",NA,"strata","In these times, what did you do?"
"329","badakhshan_host","livestock_space",3,33,"percentage","shelter_coping","strata","badakhshan_host"," ",1,"shelter_coping/badakhshan_host","1",5,"Lived in space usually intended for livestock",NA,"strata","In these times, what did you do?"
"330","badakhshan_host","overcrowd",3,33,"percentage","shelter_coping","strata","badakhshan_host"," ",1,"shelter_coping/badakhshan_host","1",6,"Lived in overcrowded/collective shelter",NA,"strata","In these times, what did you do?"
"331","badakhshan_host","makeshift",45.5,33,"percentage","shelter_coping","strata","badakhshan_host"," ",15,"shelter_coping/badakhshan_host","1",1,"Lived in makeshift shelter",NA,"strata","In these times, what did you do?"
"332","badakhshan_host","tent",3,33,"percentage","shelter_coping","strata","badakhshan_host"," ",1,"shelter_coping/badakhshan_host","1",7,"Lived in tent",NA,"strata","In these times, what did you do?"
"333","badakhshan_host","relatives",6.1,33,"percentage","shelter_coping","strata","badakhshan_host"," ",2,"shelter_coping/badakhshan_host","1",4,"Lived with relatives or friends",NA,"strata","In these times, what did you do?"
"334","badakhshan_host","partial_damage",27.3,33,"percentage","shelter_coping","strata","badakhshan_host"," ",9,"shelter_coping/badakhshan_host","1",2,"Lived in partially damaged shelter",NA,"strata","In these times, what did you do?"
"335","badakhshan_host","male_outside",0,33,"percentage","shelter_coping","strata","badakhshan_host"," ",0,"shelter_coping/badakhshan_host","1",9,"Male members slept out to create more space in shelter at night",NA,"strata","In these times, what did you do?"
"336","badakhshan_host","temporary_rent",3,33,"percentage","shelter_coping","strata","badakhshan_host"," ",1,"shelter_coping/badakhshan_host","1",8,"Rented temporary accommodation",NA,"strata","In these times, what did you do?"
"337","badakhshan_host","prefer_not",0,33,"percentage","shelter_coping","strata","badakhshan_host"," ",0,"shelter_coping/badakhshan_host","1",10,"Prefer not to answer",NA,"strata","In these times, what did you do?"
"338","badakhshan_idps","temporary_rent",21.1,133,"percentage","shelter_coping","strata","badakhshan_idps"," ",28,"shelter_coping/badakhshan_idps","2",2,"Rented temporary accommodation",NA,"strata","In these times, what did you do?"
"339","badakhshan_idps","relatives",6.8,133,"percentage","shelter_coping","strata","badakhshan_idps"," ",9,"shelter_coping/badakhshan_idps","2",4,"Lived with relatives or friends",NA,"strata","In these times, what did you do?"
"340","badakhshan_idps","overcrowd",3.8,133,"percentage","shelter_coping","strata","badakhshan_idps"," ",5,"shelter_coping/badakhshan_idps","2",6,"Lived in overcrowded/collective shelter",NA,"strata","In these times, what did you do?"
"341","badakhshan_idps","prefer_not",1.5,133,"percentage","shelter_coping","strata","badakhshan_idps"," ",2,"shelter_coping/badakhshan_idps","2",8,"Prefer not to answer",NA,"strata","In these times, what did you do?"
"342","badakhshan_idps","full_damage",6.8,133,"percentage","shelter_coping","strata","badakhshan_idps"," ",9,"shelter_coping/badakhshan_idps","2",5,"Lived in fully damaged shelter",NA,"strata","In these times, what did you do?"
"343","badakhshan_idps","livestock_space",1.5,133,"percentage","shelter_coping","strata","badakhshan_idps"," ",2,"shelter_coping/badakhshan_idps","2",9,"Lived in space usually intended for livestock",NA,"strata","In these times, what did you do?"
"344","badakhshan_idps","partial_damage",11.3,133,"percentage","shelter_coping","strata","badakhshan_idps"," ",15,"shelter_coping/badakhshan_idps","2",3,"Lived in partially damaged shelter",NA,"strata","In these times, what did you do?"
"345","badakhshan_idps","makeshift",54.1,133,"percentage","shelter_coping","strata","badakhshan_idps"," ",72,"shelter_coping/badakhshan_idps","2",1,"Lived in makeshift shelter",NA,"strata","In these times, what did you do?"
"346","badakhshan_idps","tent",3.8,133,"percentage","shelter_coping","strata","badakhshan_idps"," ",5,"shelter_coping/badakhshan_idps","2",7,"Lived in tent",NA,"strata","In these times, what did you do?"
"347","badakhshan_idps","male_outside",0,133,"percentage","shelter_coping","strata","badakhshan_idps"," ",0,"shelter_coping/badakhshan_idps","2",10,"Male members slept out to create more space in shelter at night",NA,"strata","In these times, what did you do?"
"348","herat_host","tent",0,33,"percentage","shelter_coping","strata","herat_host"," ",0,"shelter_coping/herat_host","3",8,"Lived in tent",NA,"strata","In these times, what did you do?"
"349","herat_host","livestock_space",6.1,33,"percentage","shelter_coping","strata","herat_host"," ",2,"shelter_coping/herat_host","3",6,"Lived in space usually intended for livestock",NA,"strata","In these times, what did you do?"
"350","herat_host","makeshift",39.4,33,"percentage","shelter_coping","strata","herat_host"," ",13,"shelter_coping/herat_host","3",1,"Lived in makeshift shelter",NA,"strata","In these times, what did you do?"
"351","herat_host","temporary_rent",18.2,33,"percentage","shelter_coping","strata","herat_host"," ",6,"shelter_coping/herat_host","3",3,"Rented temporary accommodation",NA,"strata","In these times, what did you do?"
"352","herat_host","relatives",15.2,33,"percentage","shelter_coping","strata","herat_host"," ",5,"shelter_coping/herat_host","3",4,"Lived with relatives or friends",NA,"strata","In these times, what did you do?"
"353","herat_host","overcrowd",0,33,"percentage","shelter_coping","strata","herat_host"," ",0,"shelter_coping/herat_host","3",9,"Lived in overcrowded/collective shelter",NA,"strata","In these times, what did you do?"
"354","herat_host","male_outside",9.1,33,"percentage","shelter_coping","strata","herat_host"," ",3,"shelter_coping/herat_host","3",5,"Male members slept out to create more space in shelter at night",NA,"strata","In these times, what did you do?"
"355","herat_host","prefer_not",0,33,"percentage","shelter_coping","strata","herat_host"," ",0,"shelter_coping/herat_host","3",10,"Prefer not to answer",NA,"strata","In these times, what did you do?"
"356","herat_host","full_damage",6.1,33,"percentage","shelter_coping","strata","herat_host"," ",2,"shelter_coping/herat_host","3",7,"Lived in fully damaged shelter",NA,"strata","In these times, what did you do?"
"357","herat_host","partial_damage",21.2,33,"percentage","shelter_coping","strata","herat_host"," ",7,"shelter_coping/herat_host","3",2,"Lived in partially damaged shelter",NA,"strata","In these times, what did you do?"
"358","herat_idps","full_damage",5.7,106,"percentage","shelter_coping","strata","herat_idps"," ",6,"shelter_coping/herat_idps","4",6,"Lived in fully damaged shelter",NA,"strata","In these times, what did you do?"
"359","herat_idps","overcrowd",1.9,106,"percentage","shelter_coping","strata","herat_idps"," ",2,"shelter_coping/herat_idps","4",7,"Lived in overcrowded/collective shelter",NA,"strata","In these times, what did you do?"
"360","herat_idps","makeshift",50,106,"percentage","shelter_coping","strata","herat_idps"," ",53,"shelter_coping/herat_idps","4",1,"Lived in makeshift shelter",NA,"strata","In these times, what did you do?"
"361","herat_idps","tent",29.2,106,"percentage","shelter_coping","strata","herat_idps"," ",31,"shelter_coping/herat_idps","4",2,"Lived in tent",NA,"strata","In these times, what did you do?"
"362","herat_idps","livestock_space",0.9,106,"percentage","shelter_coping","strata","herat_idps"," ",1,"shelter_coping/herat_idps","4",8,"Lived in space usually intended for livestock",NA,"strata","In these times, what did you do?"
"363","herat_idps","partial_damage",9.4,106,"percentage","shelter_coping","strata","herat_idps"," ",10,"shelter_coping/herat_idps","4",4,"Lived in partially damaged shelter",NA,"strata","In these times, what did you do?"
"364","herat_idps","male_outside",0.9,106,"percentage","shelter_coping","strata","herat_idps"," ",1,"shelter_coping/herat_idps","4",9,"Male members slept out to create more space in shelter at night",NA,"strata","In these times, what did you do?"
"365","herat_idps","temporary_rent",9.4,106,"percentage","shelter_coping","strata","herat_idps"," ",10,"shelter_coping/herat_idps","4",5,"Rented temporary accommodation",NA,"strata","In these times, what did you do?"
"366","herat_idps","relatives",11.3,106,"percentage","shelter_coping","strata","herat_idps"," ",12,"shelter_coping/herat_idps","4",3,"Lived with relatives or friends",NA,"strata","In these times, what did you do?"
"367","herat_idps","prefer_not",0,106,"percentage","shelter_coping","strata","herat_idps"," ",0,"shelter_coping/herat_idps","4",10,"Prefer not to answer",NA,"strata","In these times, what did you do?"
"368","herat_natural_disaster_affected","relatives",0,27,"percentage","shelter_coping","strata","herat_natural_disaster_affected"," ",0,"shelter_coping/herat_natural_disaster_affected","5",5,"Lived with relatives or friends",NA,"strata","In these times, what did you do?"
"369","herat_natural_disaster_affected","overcrowd",0,27,"percentage","shelter_coping","strata","herat_natural_disaster_affected"," ",0,"shelter_coping/herat_natural_disaster_affected","5",6,"Lived in overcrowded/collective shelter",NA,"strata","In these times, what did you do?"
"370","herat_natural_disaster_affected","prefer_not",3.7,27,"percentage","shelter_coping","strata","herat_natural_disaster_affected"," ",1,"shelter_coping/herat_natural_disaster_affected","5",4,"Prefer not to answer",NA,"strata","In these times, what did you do?"
"371","herat_natural_disaster_affected","full_damage",51.9,27,"percentage","shelter_coping","strata","herat_natural_disaster_affected"," ",14,"shelter_coping/herat_natural_disaster_affected","5",1,"Lived in fully damaged shelter",NA,"strata","In these times, what did you do?"
"372","herat_natural_disaster_affected","livestock_space",0,27,"percentage","shelter_coping","strata","herat_natural_disaster_affected"," ",0,"shelter_coping/herat_natural_disaster_affected","5",7,"Lived in space usually intended for livestock",NA,"strata","In these times, what did you do?"
"373","herat_natural_disaster_affected","partial_damage",25.9,27,"percentage","shelter_coping","strata","herat_natural_disaster_affected"," ",7,"shelter_coping/herat_natural_disaster_affected","5",2,"Lived in partially damaged shelter",NA,"strata","In these times, what did you do?"
"374","herat_natural_disaster_affected","makeshift",22.2,27,"percentage","shelter_coping","strata","herat_natural_disaster_affected"," ",6,"shelter_coping/herat_natural_disaster_affected","5",3,"Lived in makeshift shelter",NA,"strata","In these times, what did you do?"
"375","herat_natural_disaster_affected","tent",0,27,"percentage","shelter_coping","strata","herat_natural_disaster_affected"," ",0,"shelter_coping/herat_natural_disaster_affected","5",8,"Lived in tent",NA,"strata","In these times, what did you do?"
"376","herat_natural_disaster_affected","male_outside",0,27,"percentage","shelter_coping","strata","herat_natural_disaster_affected"," ",0,"shelter_coping/herat_natural_disaster_affected","5",9,"Male members slept out to create more space in shelter at night",NA,"strata","In these times, what did you do?"
"377","herat_natural_disaster_affected","temporary_rent",0,27,"percentage","shelter_coping","strata","herat_natural_disaster_affected"," ",0,"shelter_coping/herat_natural_disaster_affected","5",10,"Rented temporary accommodation",NA,"strata","In these times, what did you do?"
"378","jawzjan_host","tent",38.5,13,"percentage","shelter_coping","strata","jawzjan_host"," ",5,"shelter_coping/jawzjan_host","6",1,"Lived in tent",NA,"strata","In these times, what did you do?"
"379","jawzjan_host","livestock_space",0,13,"percentage","shelter_coping","strata","jawzjan_host"," ",0,"shelter_coping/jawzjan_host","6",6,"Lived in space usually intended for livestock",NA,"strata","In these times, what did you do?"
"380","jawzjan_host","temporary_rent",0,13,"percentage","shelter_coping","strata","jawzjan_host"," ",0,"shelter_coping/jawzjan_host","6",7,"Rented temporary accommodation",NA,"strata","In these times, what did you do?"
"381","jawzjan_host","relatives",30.8,13,"percentage","shelter_coping","strata","jawzjan_host"," ",4,"shelter_coping/jawzjan_host","6",2,"Lived with relatives or friends",NA,"strata","In these times, what did you do?"
"382","jawzjan_host","overcrowd",0,13,"percentage","shelter_coping","strata","jawzjan_host"," ",0,"shelter_coping/jawzjan_host","6",8,"Lived in overcrowded/collective shelter",NA,"strata","In these times, what did you do?"
"383","jawzjan_host","male_outside",0,13,"percentage","shelter_coping","strata","jawzjan_host"," ",0,"shelter_coping/jawzjan_host","6",9,"Male members slept out to create more space in shelter at night",NA,"strata","In these times, what did you do?"
"384","jawzjan_host","prefer_not",0,13,"percentage","shelter_coping","strata","jawzjan_host"," ",0,"shelter_coping/jawzjan_host","6",10,"Prefer not to answer",NA,"strata","In these times, what did you do?"
"385","jawzjan_host","full_damage",15.4,13,"percentage","shelter_coping","strata","jawzjan_host"," ",2,"shelter_coping/jawzjan_host","6",3,"Lived in fully damaged shelter",NA,"strata","In these times, what did you do?"
"386","jawzjan_host","partial_damage",15.4,13,"percentage","shelter_coping","strata","jawzjan_host"," ",2,"shelter_coping/jawzjan_host","6",4,"Lived in partially damaged shelter",NA,"strata","In these times, what did you do?"
"387","jawzjan_host","makeshift",7.7,13,"percentage","shelter_coping","strata","jawzjan_host"," ",1,"shelter_coping/jawzjan_host","6",5,"Lived in makeshift shelter",NA,"strata","In these times, what did you do?"
"388","jawzjan_idps","full_damage",43.5,46,"percentage","shelter_coping","strata","jawzjan_idps"," ",20,"shelter_coping/jawzjan_idps","7",1,"Lived in fully damaged shelter",NA,"strata","In these times, what did you do?"
"389","jawzjan_idps","makeshift",39.1,46,"percentage","shelter_coping","strata","jawzjan_idps"," ",18,"shelter_coping/jawzjan_idps","7",2,"Lived in makeshift shelter",NA,"strata","In these times, what did you do?"
"390","jawzjan_idps","tent",19.6,46,"percentage","shelter_coping","strata","jawzjan_idps"," ",9,"shelter_coping/jawzjan_idps","7",3,"Lived in tent",NA,"strata","In these times, what did you do?"
"391","jawzjan_idps","livestock_space",2.2,46,"percentage","shelter_coping","strata","jawzjan_idps"," ",1,"shelter_coping/jawzjan_idps","7",6,"Lived in space usually intended for livestock",NA,"strata","In these times, what did you do?"
"392","jawzjan_idps","overcrowd",0,46,"percentage","shelter_coping","strata","jawzjan_idps"," ",0,"shelter_coping/jawzjan_idps","7",8,"Lived in overcrowded/collective shelter",NA,"strata","In these times, what did you do?"
"393","jawzjan_idps","male_outside",0,46,"percentage","shelter_coping","strata","jawzjan_idps"," ",0,"shelter_coping/jawzjan_idps","7",9,"Male members slept out to create more space in shelter at night",NA,"strata","In these times, what did you do?"
"394","jawzjan_idps","temporary_rent",4.3,46,"percentage","shelter_coping","strata","jawzjan_idps"," ",2,"shelter_coping/jawzjan_idps","7",5,"Rented temporary accommodation",NA,"strata","In these times, what did you do?"
"395","jawzjan_idps","relatives",2.2,46,"percentage","shelter_coping","strata","jawzjan_idps"," ",1,"shelter_coping/jawzjan_idps","7",7,"Lived with relatives or friends",NA,"strata","In these times, what did you do?"
"396","jawzjan_idps","partial_damage",13,46,"percentage","shelter_coping","strata","jawzjan_idps"," ",6,"shelter_coping/jawzjan_idps","7",4,"Lived in partially damaged shelter",NA,"strata","In these times, what did you do?"
"397","jawzjan_idps","prefer_not",0,46,"percentage","shelter_coping","strata","jawzjan_idps"," ",0,"shelter_coping/jawzjan_idps","7",10,"Prefer not to answer",NA,"strata","In these times, what did you do?"
"398","kandahar_host","overcrowd",0,25,"percentage","shelter_coping","strata","kandahar_host"," ",0,"shelter_coping/kandahar_host","8",6,"Lived in overcrowded/collective shelter",NA,"strata","In these times, what did you do?"
"399","kandahar_host","prefer_not",0,25,"percentage","shelter_coping","strata","kandahar_host"," ",0,"shelter_coping/kandahar_host","8",7,"Prefer not to answer",NA,"strata","In these times, what did you do?"
"400","kandahar_host","full_damage",8,25,"percentage","shelter_coping","strata","kandahar_host"," ",2,"shelter_coping/kandahar_host","8",3,"Lived in fully damaged shelter",NA,"strata","In these times, what did you do?"
"401","kandahar_host","livestock_space",0,25,"percentage","shelter_coping","strata","kandahar_host"," ",0,"shelter_coping/kandahar_host","8",8,"Lived in space usually intended for livestock",NA,"strata","In these times, what did you do?"
"402","kandahar_host","partial_damage",44,25,"percentage","shelter_coping","strata","kandahar_host"," ",11,"shelter_coping/kandahar_host","8",1,"Lived in partially damaged shelter",NA,"strata","In these times, what did you do?"
"403","kandahar_host","makeshift",36,25,"percentage","shelter_coping","strata","kandahar_host"," ",9,"shelter_coping/kandahar_host","8",2,"Lived in makeshift shelter",NA,"strata","In these times, what did you do?"
"404","kandahar_host","tent",0,25,"percentage","shelter_coping","strata","kandahar_host"," ",0,"shelter_coping/kandahar_host","8",9,"Lived in tent",NA,"strata","In these times, what did you do?"
"405","kandahar_host","relatives",0,25,"percentage","shelter_coping","strata","kandahar_host"," ",0,"shelter_coping/kandahar_host","8",10,"Lived with relatives or friends",NA,"strata","In these times, what did you do?"
"406","kandahar_host","male_outside",4,25,"percentage","shelter_coping","strata","kandahar_host"," ",1,"shelter_coping/kandahar_host","8",5,"Male members slept out to create more space in shelter at night",NA,"strata","In these times, what did you do?"
"407","kandahar_host","temporary_rent",8,25,"percentage","shelter_coping","strata","kandahar_host"," ",2,"shelter_coping/kandahar_host","8",4,"Rented temporary accommodation",NA,"strata","In these times, what did you do?"
"408","kandahar_idps","livestock_space",0,86,"percentage","shelter_coping","strata","kandahar_idps"," ",0,"shelter_coping/kandahar_idps","9",9,"Lived in space usually intended for livestock",NA,"strata","In these times, what did you do?"
"409","kandahar_idps","temporary_rent",17.4,86,"percentage","shelter_coping","strata","kandahar_idps"," ",15,"shelter_coping/kandahar_idps","9",3,"Rented temporary accommodation",NA,"strata","In these times, what did you do?"
"410","kandahar_idps","relatives",2.3,86,"percentage","shelter_coping","strata","kandahar_idps"," ",2,"shelter_coping/kandahar_idps","9",6,"Lived with relatives or friends",NA,"strata","In these times, what did you do?"
"411","kandahar_idps","overcrowd",1.2,86,"percentage","shelter_coping","strata","kandahar_idps"," ",1,"shelter_coping/kandahar_idps","9",8,"Lived in overcrowded/collective shelter",NA,"strata","In these times, what did you do?"
"412","kandahar_idps","male_outside",2.3,86,"percentage","shelter_coping","strata","kandahar_idps"," ",2,"shelter_coping/kandahar_idps","9",7,"Male members slept out to create more space in shelter at night",NA,"strata","In these times, what did you do?"
"413","kandahar_idps","prefer_not",0,86,"percentage","shelter_coping","strata","kandahar_idps"," ",0,"shelter_coping/kandahar_idps","9",10,"Prefer not to answer",NA,"strata","In these times, what did you do?"
"414","kandahar_idps","full_damage",4.7,86,"percentage","shelter_coping","strata","kandahar_idps"," ",4,"shelter_coping/kandahar_idps","9",4,"Lived in fully damaged shelter",NA,"strata","In these times, what did you do?"
"415","kandahar_idps","partial_damage",30.2,86,"percentage","shelter_coping","strata","kandahar_idps"," ",26,"shelter_coping/kandahar_idps","9",2,"Lived in partially damaged shelter",NA,"strata","In these times, what did you do?"
"416","kandahar_idps","makeshift",58.1,86,"percentage","shelter_coping","strata","kandahar_idps"," ",50,"shelter_coping/kandahar_idps","9",1,"Lived in makeshift shelter",NA,"strata","In these times, what did you do?"
"417","kandahar_idps","tent",3.5,86,"percentage","shelter_coping","strata","kandahar_idps"," ",3,"shelter_coping/kandahar_idps","9",5,"Lived in tent",NA,"strata","In these times, what did you do?"
"418","kandahar_natural_disaster_affected","full_damage",21.1,38,"percentage","shelter_coping","strata","kandahar_natural_disaster_affected"," ",8,"shelter_coping/kandahar_natural_disaster_affected","10",3,"Lived in fully damaged shelter",NA,"strata","In these times, what did you do?"
"419","kandahar_natural_disaster_affected","tent",0,38,"percentage","shelter_coping","strata","kandahar_natural_disaster_affected"," ",0,"shelter_coping/kandahar_natural_disaster_affected","10",7,"Lived in tent",NA,"strata","In these times, what did you do?"
