"","rowname","variable","value","valid_n","aggregation_type","xi","yi","group","disa","count","key","code","rank","variable_label","rowname_label","yi_lab","xi_lab"
"1732","badakhshan","yes",2,49,"percentage","hosted_pay","province","badakhshan"," ",1,"hosted_pay/badakhshan","1",2,"Yes","Badakhshan",NA,"Do you pay to be hosted?"
"1733","herat","no",92.9,28,"percentage","hosted_pay","province","herat"," ",26,"hosted_pay/herat","2",1,"No","Herat",NA,"Do you pay to be hosted?"
"1734","herat","yes",7.1,28,"percentage","hosted_pay","province","herat"," ",2,"hosted_pay/herat","2",2,"Yes","Herat",NA,"Do you pay to be hosted?"
"1735","jawzjan","no",97.7,88,"percentage","hosted_pay","province","jawzjan"," ",86,"hosted_pay/jawzjan","3",1,"No","Jawzjan",NA,"Do you pay to be hosted?"
"1736","jawzjan","yes",2.3,88,"percentage","hosted_pay","province","jawzjan"," ",2,"hosted_pay/jawzjan","3",2,"Yes","Jawzjan",NA,"Do you pay to be hosted?"
"1737","kandahar","no",84.2,19,"percentage","hosted_pay","province","kandahar"," ",16,"hosted_pay/kandahar","4",1,"No","Kandahar",NA,"Do you pay to be hosted?"
"1738","kandahar","yes",15.8,19,"percentage","hosted_pay","province","kandahar"," ",3,"hosted_pay/kandahar","4",2,"Yes","Kandahar",NA,"Do you pay to be hosted?"
"1739","badakhshan","no",61.7,421,"percentage","afford_rent","province","badakhshan"," ",260,"afford_rent/badakhshan","1",1,"No","Badakhshan",NA,"In the last 3 months, could you afford to pay your rent on time?"
"1740","badakhshan","yes",38.3,421,"percentage","afford_rent","province","badakhshan"," ",161,"afford_rent/badakhshan","1",2,"Yes","Badakhshan",NA,"In the last 3 months, could you afford to pay your rent on time?"
"1741","herat","no",72.3,220,"percentage","afford_rent","province","herat"," ",159,"afford_rent/herat","2",1,"No","Herat",NA,"In the last 3 months, could you afford to pay your rent on time?"
"1742","herat","yes",27.7,220,"percentage","afford_rent","province","herat"," ",61,"afford_rent/herat","2",2,"Yes","Herat",NA,"In the last 3 months, could you afford to pay your rent on time?"
"1743","jawzjan","no",35.6,419,"percentage","afford_rent","province","jawzjan"," ",149,"afford_rent/jawzjan","3",2,"No","Jawzjan",NA,"In the last 3 months, could you afford to pay your rent on time?"
"1744","jawzjan","yes",64.4,419,"percentage","afford_rent","province","jawzjan"," ",270,"afford_rent/jawzjan","3",1,"Yes","Jawzjan",NA,"In the last 3 months, could you afford to pay your rent on time?"
"1745","kandahar","no",62.3,383,"percentage","afford_rent","province","kandahar"," ",239,"afford_rent/kandahar","4",1,"No","Kandahar",NA,"In the last 3 months, could you afford to pay your rent on time?"
"1746","kandahar","yes",37.7,383,"percentage","afford_rent","province","kandahar"," ",144,"afford_rent/kandahar","4",2,"Yes","Kandahar",NA,"In the last 3 months, could you afford to pay your rent on time?"
"1747","badakhshan","decrease",0.9,421,"percentage","rent_change","province","badakhshan"," ",4,"rent_change/badakhshan","1",3,"Decreased","Badakhshan",NA,"In the last 3 months, has rent increased, decreased, or stayed the same?"
"1748","badakhshan","increase",29.4,421,"percentage","rent_change","province","badakhshan"," ",124,"rent_change/badakhshan","1",2,"Increased","Badakhshan",NA,"In the last 3 months, has rent increased, decreased, or stayed the same?"
"1749","badakhshan","prefer_not",0,421,"percentage","rent_change","province","badakhshan"," ",0,"rent_change/badakhshan","1",4,"Prefer not to answer","Badakhshan",NA,"In the last 3 months, has rent increased, decreased, or stayed the same?"
"1750","badakhshan","same",69.7,421,"percentage","rent_change","province","badakhshan"," ",293,"rent_change/badakhshan","1",1,"Stayed the same","Badakhshan",NA,"In the last 3 months, has rent increased, decreased, or stayed the same?"
"1751","herat","decrease",0.8,220,"percentage","rent_change","province","herat"," ",2,"rent_change/herat","2",3,"Decreased","Herat",NA,"In the last 3 months, has rent increased, decreased, or stayed the same?"
"1752","herat","increase",5.1,220,"percentage","rent_change","province","herat"," ",11,"rent_change/herat","2",2,"Increased","Herat",NA,"In the last 3 months, has rent increased, decreased, or stayed the same?"
"1753","herat","prefer_not",0.3,220,"percentage","rent_change","province","herat"," ",1,"rent_change/herat","2",4,"Prefer not to answer","Herat",NA,"In the last 3 months, has rent increased, decreased, or stayed the same?"
"1754","herat","same",93.8,220,"percentage","rent_change","province","herat"," ",206,"rent_change/herat","2",1,"Stayed the same","Herat",NA,"In the last 3 months, has rent increased, decreased, or stayed the same?"
"1755","jawzjan","decrease",2.1,419,"percentage","rent_change","province","jawzjan"," ",9,"rent_change/jawzjan","3",3,"Decreased","Jawzjan",NA,"In the last 3 months, has rent increased, decreased, or stayed the same?"
"1756","jawzjan","increase",8.4,419,"percentage","rent_change","province","jawzjan"," ",35,"rent_change/jawzjan","3",2,"Increased","Jawzjan",NA,"In the last 3 months, has rent increased, decreased, or stayed the same?"
"1757","jawzjan","prefer_not",0,419,"percentage","rent_change","province","jawzjan"," ",0,"rent_change/jawzjan","3",4,"Prefer not to answer","Jawzjan",NA,"In the last 3 months, has rent increased, decreased, or stayed the same?"
"1758","jawzjan","same",89.5,419,"percentage","rent_change","province","jawzjan"," ",375,"rent_change/jawzjan","3",1,"Stayed the same","Jawzjan",NA,"In the last 3 months, has rent increased, decreased, or stayed the same?"
"1759","kandahar","decrease",4.3,383,"percentage","rent_change","province","kandahar"," ",16,"rent_change/kandahar","4",3,"Decreased","Kandahar",NA,"In the last 3 months, has rent increased, decreased, or stayed the same?"
"1760","kandahar","increase",13.5,383,"percentage","rent_change","province","kandahar"," ",52,"rent_change/kandahar","4",2,"Increased","Kandahar",NA,"In the last 3 months, has rent increased, decreased, or stayed the same?"
"1761","kandahar","prefer_not",0.5,383,"percentage","rent_change","province","kandahar"," ",2,"rent_change/kandahar","4",4,"Prefer not to answer","Kandahar",NA,"In the last 3 months, has rent increased, decreased, or stayed the same?"
"1762","kandahar","same",81.7,383,"percentage","rent_change","province","kandahar"," ",313,"rent_change/kandahar","4",1,"Stayed the same","Kandahar",NA,"In the last 3 months, has rent increased, decreased, or stayed the same?"
"1763","badakhshan","no",98.2,1086,"percentage","eviction","province","badakhshan"," ",1066,"eviction/badakhshan","1",1,"No","Badakhshan",NA,"In the last 3 months, have you experienced an eviction?"
"1764","badakhshan","yes",1.8,1086,"percentage","eviction","province","badakhshan"," ",20,"eviction/badakhshan","1",2,"Yes","Badakhshan",NA,"In the last 3 months, have you experienced an eviction?"
"1765","herat","no",97.8,1675,"percentage","eviction","province","herat"," ",1638,"eviction/herat","2",1,"No","Herat",NA,"In the last 3 months, have you experienced an eviction?"
"1766","herat","yes",2.2,1675,"percentage","eviction","province","herat"," ",37,"eviction/herat","2",2,"Yes","Herat",NA,"In the last 3 months, have you experienced an eviction?"
"1767","jawzjan","no",98.2,1110,"percentage","eviction","province","jawzjan"," ",1090,"eviction/jawzjan","3",1,"No","Jawzjan",NA,"In the last 3 months, have you experienced an eviction?"
"1768","jawzjan","yes",1.8,1110,"percentage","eviction","province","jawzjan"," ",20,"eviction/jawzjan","3",2,"Yes","Jawzjan",NA,"In the last 3 months, have you experienced an eviction?"
"1769","kandahar","no",96,1604,"percentage","eviction","province","kandahar"," ",1540,"eviction/kandahar","4",1,"No","Kandahar",NA,"In the last 3 months, have you experienced an eviction?"
"1770","kandahar","yes",4,1604,"percentage","eviction","province","kandahar"," ",64,"eviction/kandahar","4",2,"Yes","Kandahar",NA,"In the last 3 months, have you experienced an eviction?"
"1771","badakhshan","rent_unafford",55.6,54,"percentage","eviction_why","province","badakhshan"," ",30,"eviction_why/badakhshan","1",1,"Unable to pay rent","Badakhshan",NA,"For what reason were you evicted?"
"1772","badakhshan","dispute_price",22.2,54,"percentage","eviction_why","province","badakhshan"," ",12,"eviction_why/badakhshan","1",2,"Disputes about rental price","Badakhshan",NA,"For what reason were you evicted?"
"1773","badakhshan","dispute_ownership",3.7,54,"percentage","eviction_why","province","badakhshan"," ",2,"eviction_why/badakhshan","1",5,"Dispute about ownership","Badakhshan",NA,"For what reason were you evicted?"
"1774","badakhshan","disagree_landlord",13,54,"percentage","eviction_why","province","badakhshan"," ",7,"eviction_why/badakhshan","1",3,"Other disagreements with landlord","Badakhshan",NA,"For what reason were you evicted?"
"1775","badakhshan","dispute_hosts",7.4,54,"percentage","eviction_why","province","badakhshan"," ",4,"eviction_why/badakhshan","1",4,"Dispute with host family","Badakhshan",NA,"For what reason were you evicted?"
"1776","badakhshan","private_land",0,54,"percentage","eviction_why","province","badakhshan"," ",0,"eviction_why/badakhshan","1",6,"This land is privately owned","Badakhshan",NA,"For what reason were you evicted?"
"1777","herat","rent_unafford",24.4,32,"percentage","eviction_why","province","herat"," ",8,"eviction_why/herat","2",2,"Unable to pay rent","Herat",NA,"For what reason were you evicted?"
"1778","herat","dispute_price",57.7,32,"percentage","eviction_why","province","herat"," ",18,"eviction_why/herat","2",1,"Disputes about rental price","Herat",NA,"For what reason were you evicted?"
"1779","herat","dispute_ownership",0,32,"percentage","eviction_why","province","herat"," ",0,"eviction_why/herat","2",6,"Dispute about ownership","Herat",NA,"For what reason were you evicted?"
"1780","herat","disagree_landlord",12.5,32,"percentage","eviction_why","province","herat"," ",4,"eviction_why/herat","2",3,"Other disagreements with landlord","Herat",NA,"For what reason were you evicted?"
"1781","herat","dispute_hosts",7.8,32,"percentage","eviction_why","province","herat"," ",2,"eviction_why/herat","2",4,"Dispute with host family","Herat",NA,"For what reason were you evicted?"
"1782","herat","private_land",7.1,32,"percentage","eviction_why","province","herat"," ",2,"eviction_why/herat","2",5,"This land is privately owned","Herat",NA,"For what reason were you evicted?"
"1783","jawzjan","rent_unafford",42,33,"percentage","eviction_why","province","jawzjan"," ",14,"eviction_why/jawzjan","3",1,"Unable to pay rent","Jawzjan",NA,"For what reason were you evicted?"
"1784","jawzjan","dispute_price",12.1,33,"percentage","eviction_why","province","jawzjan"," ",4,"eviction_why/jawzjan","3",2,"Disputes about rental price","Jawzjan",NA,"For what reason were you evicted?"
"1785","jawzjan","dispute_ownership",0,33,"percentage","eviction_why","province","jawzjan"," ",0,"eviction_why/jawzjan","3",6,"Dispute about ownership","Jawzjan",NA,"For what reason were you evicted?"
"1786","jawzjan","disagree_landlord",3,33,"percentage","eviction_why","province","jawzjan"," ",1,"eviction_why/jawzjan","3",5,"Other disagreements with landlord","Jawzjan",NA,"For what reason were you evicted?"
"1787","jawzjan","dispute_hosts",6,33,"percentage","eviction_why","province","jawzjan"," ",2,"eviction_why/jawzjan","3",3,"Dispute with host family","Jawzjan",NA,"For what reason were you evicted?"
"1788","jawzjan","private_land",3.1,33,"percentage","eviction_why","province","jawzjan"," ",1,"eviction_why/jawzjan","3",4,"This land is privately owned","Jawzjan",NA,"For what reason were you evicted?"
"1789","kandahar","rent_unafford",56.5,95,"percentage","eviction_why","province","kandahar"," ",54,"eviction_why/kandahar","4",1,"Unable to pay rent","Kandahar",NA,"For what reason were you evicted?"
"1790","kandahar","dispute_price",33.9,95,"percentage","eviction_why","province","kandahar"," ",32,"eviction_why/kandahar","4",2,"Disputes about rental price","Kandahar",NA,"For what reason were you evicted?"
"1791","kandahar","dispute_ownership",2.5,95,"percentage","eviction_why","province","kandahar"," ",2,"eviction_why/kandahar","4",5,"Dispute about ownership","Kandahar",NA,"For what reason were you evicted?"
"1792","kandahar","disagree_landlord",16.4,95,"percentage","eviction_why","province","kandahar"," ",16,"eviction_why/kandahar","4",3,"Other disagreements with landlord","Kandahar",NA,"For what reason were you evicted?"
"1793","kandahar","dispute_hosts",2.4,95,"percentage","eviction_why","province","kandahar"," ",2,"eviction_why/kandahar","4",6,"Dispute with host family","Kandahar",NA,"For what reason were you evicted?"
"1794","kandahar","private_land",4,95,"percentage","eviction_why","province","kandahar"," ",4,"eviction_why/kandahar","4",4,"This land is privately owned","Kandahar",NA,"For what reason were you evicted?"
"1795","badakhshan","no",84.5,1086,"percentage","eviction_fear","province","badakhshan"," ",918,"eviction_fear/badakhshan","1",1,"No","Badakhshan",NA,"Do you expect or fear that you will be evicted from your accommodation in the coming 3 months?"
"1796","badakhshan","yes",15.5,1086,"percentage","eviction_fear","province","badakhshan"," ",168,"eviction_fear/badakhshan","1",2,"Yes","Badakhshan",NA,"Do you expect or fear that you will be evicted from your accommodation in the coming 3 months?"
"1797","herat","no",77.7,1675,"percentage","eviction_fear","province","herat"," ",1301,"eviction_fear/herat","2",1,"No","Herat",NA,"Do you expect or fear that you will be evicted from your accommodation in the coming 3 months?"
"1798","herat","yes",22.3,1675,"percentage","eviction_fear","province","herat"," ",374,"eviction_fear/herat","2",2,"Yes","Herat",NA,"Do you expect or fear that you will be evicted from your accommodation in the coming 3 months?"
"1799","jawzjan","no",78.9,1110,"percentage","eviction_fear","province","jawzjan"," ",876,"eviction_fear/jawzjan","3",1,"No","Jawzjan",NA,"Do you expect or fear that you will be evicted from your accommodation in the coming 3 months?"
"1800","jawzjan","yes",21.1,1110,"percentage","eviction_fear","province","jawzjan"," ",234,"eviction_fear/jawzjan","3",2,"Yes","Jawzjan",NA,"Do you expect or fear that you will be evicted from your accommodation in the coming 3 months?"
"1801","kandahar","no",85.7,1604,"percentage","eviction_fear","province","kandahar"," ",1375,"eviction_fear/kandahar","4",1,"No","Kandahar",NA,"Do you expect or fear that you will be evicted from your accommodation in the coming 3 months?"
"1802","kandahar","yes",14.3,1604,"percentage","eviction_fear","province","kandahar"," ",229,"eviction_fear/kandahar","4",2,"Yes","Kandahar",NA,"Do you expect or fear that you will be evicted from your accommodation in the coming 3 months?"
"1803","badakhshan","rent_unafford",53.8,392,"percentage","eviction_fear_why","province","badakhshan"," ",211,"eviction_fear_why/badakhshan","1",1,"Unable to pay rent","Badakhshan",NA,"Why do expect or fear eviction from this shelter?"
"1804","badakhshan","dispute_price",14.1,392,"percentage","eviction_fear_why","province","badakhshan"," ",55,"eviction_fear_why/badakhshan","1",2,"Disputes about rental price","Badakhshan",NA,"Why do expect or fear eviction from this shelter?"
"1805","badakhshan","dispute_ownership",13.4,392,"percentage","eviction_fear_why","province","badakhshan"," ",53,"eviction_fear_why/badakhshan","1",3,"Dispute about ownership","Badakhshan",NA,"Why do expect or fear eviction from this shelter?"
"1806","badakhshan","disagree_landlord",11.1,392,"percentage","eviction_fear_why","province","badakhshan"," ",44,"eviction_fear_why/badakhshan","1",4,"Other disagreements with landlord","Badakhshan",NA,"Why do expect or fear eviction from this shelter?"
"1807","badakhshan","dispute_hosts",9,392,"percentage","eviction_fear_why","province","badakhshan"," ",35,"eviction_fear_why/badakhshan","1",5,"Dispute with host family","Badakhshan",NA,"Why do expect or fear eviction from this shelter?"
"1808","badakhshan","private_land",3.4,392,"percentage","eviction_fear_why","province","badakhshan"," ",13,"eviction_fear_why/badakhshan","1",6,"This land is privately owned","Badakhshan",NA,"Why do expect or fear eviction from this shelter?"
"1809","herat","rent_unafford",46.4,335,"percentage","eviction_fear_why","province","herat"," ",155,"eviction_fear_why/herat","2",1,"Unable to pay rent","Herat",NA,"Why do expect or fear eviction from this shelter?"
"1810","herat","dispute_price",22,335,"percentage","eviction_fear_why","province","herat"," ",74,"eviction_fear_why/herat","2",3,"Disputes about rental price","Herat",NA,"Why do expect or fear eviction from this shelter?"
"1811","herat","dispute_ownership",6.8,335,"percentage","eviction_fear_why","province","herat"," ",23,"eviction_fear_why/herat","2",5,"Dispute about ownership","Herat",NA,"Why do expect or fear eviction from this shelter?"
"1812","herat","disagree_landlord",11.5,335,"percentage","eviction_fear_why","province","herat"," ",39,"eviction_fear_why/herat","2",4,"Other disagreements with landlord","Herat",NA,"Why do expect or fear eviction from this shelter?"
"1813","herat","dispute_hosts",6.6,335,"percentage","eviction_fear_why","province","herat"," ",22,"eviction_fear_why/herat","2",6,"Dispute with host family","Herat",NA,"Why do expect or fear eviction from this shelter?"
"1814","herat","private_land",24.8,335,"percentage","eviction_fear_why","province","herat"," ",83,"eviction_fear_why/herat","2",2,"This land is privately owned","Herat",NA,"Why do expect or fear eviction from this shelter?"
"1815","jawzjan","rent_unafford",58.7,248,"percentage","eviction_fear_why","province","jawzjan"," ",146,"eviction_fear_why/jawzjan","3",1,"Unable to pay rent","Jawzjan",NA,"Why do expect or fear eviction from this shelter?"
"1816","jawzjan","dispute_price",21,248,"percentage","eviction_fear_why","province","jawzjan"," ",52,"eviction_fear_why/jawzjan","3",2,"Disputes about rental price","Jawzjan",NA,"Why do expect or fear eviction from this shelter?"
"1817","jawzjan","dispute_ownership",8.9,248,"percentage","eviction_fear_why","province","jawzjan"," ",22,"eviction_fear_why/jawzjan","3",4,"Dispute about ownership","Jawzjan",NA,"Why do expect or fear eviction from this shelter?"
"1818","jawzjan","disagree_landlord",7.2,248,"percentage","eviction_fear_why","province","jawzjan"," ",18,"eviction_fear_why/jawzjan","3",6,"Other disagreements with landlord","Jawzjan",NA,"Why do expect or fear eviction from this shelter?"
"1819","jawzjan","dispute_hosts",8.5,248,"percentage","eviction_fear_why","province","jawzjan"," ",21,"eviction_fear_why/jawzjan","3",5,"Dispute with host family","Jawzjan",NA,"Why do expect or fear eviction from this shelter?"
"1820","jawzjan","private_land",11.7,248,"percentage","eviction_fear_why","province","jawzjan"," ",29,"eviction_fear_why/jawzjan","3",3,"This land is privately owned","Jawzjan",NA,"Why do expect or fear eviction from this shelter?"
"1821","kandahar","rent_unafford",46.3,328,"percentage","eviction_fear_why","province","kandahar"," ",152,"eviction_fear_why/kandahar","4",1,"Unable to pay rent","Kandahar",NA,"Why do expect or fear eviction from this shelter?"
"1822","kandahar","dispute_price",19.8,328,"percentage","eviction_fear_why","province","kandahar"," ",65,"eviction_fear_why/kandahar","4",4,"Disputes about rental price","Kandahar",NA,"Why do expect or fear eviction from this shelter?"
"1823","kandahar","dispute_ownership",1.9,328,"percentage","eviction_fear_why","province","kandahar"," ",6,"eviction_fear_why/kandahar","4",6,"Dispute about ownership","Kandahar",NA,"Why do expect or fear eviction from this shelter?"
"1824","kandahar","disagree_landlord",24.1,328,"percentage","eviction_fear_why","province","kandahar"," ",79,"eviction_fear_why/kandahar","4",3,"Other disagreements with landlord","Kandahar",NA,"Why do expect or fear eviction from this shelter?"
"1825","kandahar","dispute_hosts",3.8,328,"percentage","eviction_fear_why","province","kandahar"," ",12,"eviction_fear_why/kandahar","4",5,"Dispute with host family","Kandahar",NA,"Why do expect or fear eviction from this shelter?"
"1826","kandahar","private_land",26.5,328,"percentage","eviction_fear_why","province","kandahar"," ",87,"eviction_fear_why/kandahar","4",2,"This land is privately owned","Kandahar",NA,"Why do expect or fear eviction from this shelter?"
"1827","badakhshan","dont_know",0.4,1082,"percentage","foundation","province","badakhshan"," ",4,"foundation/badakhshan","1",3,"Do not know","Badakhshan",NA,"Is the shelter foundation free from cracks?"
"1828","badakhshan","no",34.2,1082,"percentage","foundation","province","badakhshan"," ",370,"foundation/badakhshan","1",2,"No","Badakhshan",NA,"Is the shelter foundation free from cracks?"
"1829","badakhshan","yes",65.4,1082,"percentage","foundation","province","badakhshan"," ",708,"foundation/badakhshan","1",1,"Yes","Badakhshan",NA,"Is the shelter foundation free from cracks?"
"1830","herat","dont_know",0.8,1572,"percentage","foundation","province","herat"," ",13,"foundation/herat","2",3,"Do not know","Herat",NA,"Is the shelter foundation free from cracks?"
"1831","herat","no",48.5,1572,"percentage","foundation","province","herat"," ",762,"foundation/herat","2",2,"No","Herat",NA,"Is the shelter foundation free from cracks?"
"1832","herat","yes",50.7,1572,"percentage","foundation","province","herat"," ",797,"foundation/herat","2",1,"Yes","Herat",NA,"Is the shelter foundation free from cracks?"
"1833","jawzjan","dont_know",7.2,1089,"percentage","foundation","province","jawzjan"," ",78,"foundation/jawzjan","3",3,"Do not know","Jawzjan",NA,"Is the shelter foundation free from cracks?"
"1834","jawzjan","no",58.4,1089,"percentage","foundation","province","jawzjan"," ",636,"foundation/jawzjan","3",1,"No","Jawzjan",NA,"Is the shelter foundation free from cracks?"
"1835","jawzjan","yes",34.4,1089,"percentage","foundation","province","jawzjan"," ",375,"foundation/jawzjan","3",2,"Yes","Jawzjan",NA,"Is the shelter foundation free from cracks?"
"1836","kandahar","dont_know",3,1596,"percentage","foundation","province","kandahar"," ",48,"foundation/kandahar","4",3,"Do not know","Kandahar",NA,"Is the shelter foundation free from cracks?"
"1837","kandahar","no",42,1596,"percentage","foundation","province","kandahar"," ",670,"foundation/kandahar","4",2,"No","Kandahar",NA,"Is the shelter foundation free from cracks?"
"1838","kandahar","yes",55,1596,"percentage","foundation","province","kandahar"," ",878,"foundation/kandahar","4",1,"Yes","Kandahar",NA,"Is the shelter foundation free from cracks?"
"1839","badakhshan","dont_know",0.2,1082,"percentage","plinth_bands","province","badakhshan"," ",2,"plinth_bands/badakhshan","1",3,"Do not know","Badakhshan",NA,"Does the shelter have ANY plinth bands?"
"1840","badakhshan","no",95.1,1082,"percentage","plinth_bands","province","badakhshan"," ",1029,"plinth_bands/badakhshan","1",1,"No","Badakhshan",NA,"Does the shelter have ANY plinth bands?"
"1841","badakhshan","yes",4.7,1082,"percentage","plinth_bands","province","badakhshan"," ",51,"plinth_bands/badakhshan","1",2,"Yes","Badakhshan",NA,"Does the shelter have ANY plinth bands?"
"1842","herat","dont_know",0.3,1572,"percentage","plinth_bands","province","herat"," ",5,"plinth_bands/herat","2",3,"Do not know","Herat",NA,"Does the shelter have ANY plinth bands?"
"1843","herat","no",76.8,1572,"percentage","plinth_bands","province","herat"," ",1207,"plinth_bands/herat","2",1,"No","Herat",NA,"Does the shelter have ANY plinth bands?"
"1844","herat","yes",22.9,1572,"percentage","plinth_bands","province","herat"," ",360,"plinth_bands/herat","2",2,"Yes","Herat",NA,"Does the shelter have ANY plinth bands?"
"1845","jawzjan","dont_know",1.6,1089,"percentage","plinth_bands","province","jawzjan"," ",17,"plinth_bands/jawzjan","3",2,"Do not know","Jawzjan",NA,"Does the shelter have ANY plinth bands?"
"1846","jawzjan","no",97,1089,"percentage","plinth_bands","province","jawzjan"," ",1056,"plinth_bands/jawzjan","3",1,"No","Jawzjan",NA,"Does the shelter have ANY plinth bands?"
"1847","jawzjan","yes",1.5,1089,"percentage","plinth_bands","province","jawzjan"," ",16,"plinth_bands/jawzjan","3",3,"Yes","Jawzjan",NA,"Does the shelter have ANY plinth bands?"
"1848","kandahar","dont_know",7,1596,"percentage","plinth_bands","province","kandahar"," ",112,"plinth_bands/kandahar","4",3,"Do not know","Kandahar",NA,"Does the shelter have ANY plinth bands?"
"1849","kandahar","no",75.3,1596,"percentage","plinth_bands","province","kandahar"," ",1202,"plinth_bands/kandahar","4",1,"No","Kandahar",NA,"Does the shelter have ANY plinth bands?"
"1850","kandahar","yes",17.7,1596,"percentage","plinth_bands","province","kandahar"," ",282,"plinth_bands/kandahar","4",2,"Yes","Kandahar",NA,"Does the shelter have ANY plinth bands?"
"1851","badakhshan","dont_know",0.5,1082,"percentage","corner_bracing","province","badakhshan"," ",5,"corner_bracing/badakhshan","1",3,"Do not know","Badakhshan",NA,"Does the shelter have ANY corner bracing?"
"1852","badakhshan","no",56.4,1082,"percentage","corner_bracing","province","badakhshan"," ",610,"corner_bracing/badakhshan","1",1,"No","Badakhshan",NA,"Does the shelter have ANY corner bracing?"
"1853","badakhshan","yes",43.1,1082,"percentage","corner_bracing","province","badakhshan"," ",466,"corner_bracing/badakhshan","1",2,"Yes","Badakhshan",NA,"Does the shelter have ANY corner bracing?"
"1854","herat","dont_know",0.2,1572,"percentage","corner_bracing","province","herat"," ",3,"corner_bracing/herat","2",3,"Do not know","Herat",NA,"Does the shelter have ANY corner bracing?"
"1855","herat","no",85.1,1572,"percentage","corner_bracing","province","herat"," ",1338,"corner_bracing/herat","2",1,"No","Herat",NA,"Does the shelter have ANY corner bracing?"
"1856","herat","yes",14.7,1572,"percentage","corner_bracing","province","herat"," ",231,"corner_bracing/herat","2",2,"Yes","Herat",NA,"Does the shelter have ANY corner bracing?"
"1857","jawzjan","dont_know",3.1,1089,"percentage","corner_bracing","province","jawzjan"," ",34,"corner_bracing/jawzjan","3",3,"Do not know","Jawzjan",NA,"Does the shelter have ANY corner bracing?"
"1858","jawzjan","no",87.2,1089,"percentage","corner_bracing","province","jawzjan"," ",950,"corner_bracing/jawzjan","3",1,"No","Jawzjan",NA,"Does the shelter have ANY corner bracing?"
"1859","jawzjan","yes",9.7,1089,"percentage","corner_bracing","province","jawzjan"," ",106,"corner_bracing/jawzjan","3",2,"Yes","Jawzjan",NA,"Does the shelter have ANY corner bracing?"
"1860","kandahar","dont_know",2.7,1596,"percentage","corner_bracing","province","kandahar"," ",43,"corner_bracing/kandahar","4",3,"Do not know","Kandahar",NA,"Does the shelter have ANY corner bracing?"
"1861","kandahar","no",86.5,1596,"percentage","corner_bracing","province","kandahar"," ",1381,"corner_bracing/kandahar","4",1,"No","Kandahar",NA,"Does the shelter have ANY corner bracing?"
"1862","kandahar","yes",10.9,1596,"percentage","corner_bracing","province","kandahar"," ",174,"corner_bracing/kandahar","4",2,"Yes","Kandahar",NA,"Does the shelter have ANY corner bracing?"
"1863","badakhshan","dont_know",0.1,1082,"percentage","lintels","province","badakhshan"," ",1,"lintels/badakhshan","1",3,"Do not know","Badakhshan",NA,"Do ANY doors and/or windows have lintels?"
"1864","badakhshan","no",1.1,1082,"percentage","lintels","province","badakhshan"," ",12,"lintels/badakhshan","1",2,"No","Badakhshan",NA,"Do ANY doors and/or windows have lintels?"
"1865","badakhshan","yes",98.8,1082,"percentage","lintels","province","badakhshan"," ",1069,"lintels/badakhshan","1",1,"Yes","Badakhshan",NA,"Do ANY doors and/or windows have lintels?"
"1866","herat","dont_know",0.1,1572,"percentage","lintels","province","herat"," ",2,"lintels/herat","2",3,"Do not know","Herat",NA,"Do ANY doors and/or windows have lintels?"
"1867","herat","no",34.6,1572,"percentage","lintels","province","herat"," ",544,"lintels/herat","2",2,"No","Herat",NA,"Do ANY doors and/or windows have lintels?"
"1868","herat","yes",65.3,1572,"percentage","lintels","province","herat"," ",1027,"lintels/herat","2",1,"Yes","Herat",NA,"Do ANY doors and/or windows have lintels?"
"1869","jawzjan","dont_know",0.2,1089,"percentage","lintels","province","jawzjan"," ",2,"lintels/jawzjan","3",3,"Do not know","Jawzjan",NA,"Do ANY doors and/or windows have lintels?"
"1870","jawzjan","no",23.8,1089,"percentage","lintels","province","jawzjan"," ",259,"lintels/jawzjan","3",2,"No","Jawzjan",NA,"Do ANY doors and/or windows have lintels?"
"1871","jawzjan","yes",76,1089,"percentage","lintels","province","jawzjan"," ",828,"lintels/jawzjan","3",1,"Yes","Jawzjan",NA,"Do ANY doors and/or windows have lintels?"
"1872","kandahar","dont_know",1.2,1596,"percentage","lintels","province","kandahar"," ",19,"lintels/kandahar","4",3,"Do not know","Kandahar",NA,"Do ANY doors and/or windows have lintels?"
"1873","kandahar","no",55,1596,"percentage","lintels","province","kandahar"," ",878,"lintels/kandahar","4",1,"No","Kandahar",NA,"Do ANY doors and/or windows have lintels?"
"1874","kandahar","yes",43.8,1596,"percentage","lintels","province","kandahar"," ",699,"lintels/kandahar","4",2,"Yes","Kandahar",NA,"Do ANY doors and/or windows have lintels?"
"1875","badakhshan","dont_know",8.5,1082,"percentage","door_edges","province","badakhshan"," ",92,"door_edges/badakhshan","1",3,"Do not know","Badakhshan",NA,"Are all door and window edges starting AT LEAST 60 cm from all corners?"
"1876","badakhshan","no",24.6,1082,"percentage","door_edges","province","badakhshan"," ",266,"door_edges/badakhshan","1",2,"No","Badakhshan",NA,"Are all door and window edges starting AT LEAST 60 cm from all corners?"
"1877","badakhshan","yes",66.9,1082,"percentage","door_edges","province","badakhshan"," ",724,"door_edges/badakhshan","1",1,"Yes","Badakhshan",NA,"Are all door and window edges starting AT LEAST 60 cm from all corners?"
